"id","country","district","county","address","postalCode","phone","in","fi","fs","pk","lat","long","fap"
883185314964,"ES","CADIZ","JEREZ DE LA FRONTERA","C/ PRAGA, S/N","11405","956806148","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",36.692899633207,-6.108987609787,"16/12/2011"
883185313718,"ES","CADIZ","JEREZ DE LA FRONTERA","C/ PRESBÍTERO FELIPE FERNÁNDEZ, S/N","11401","956304627","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",36.690870497904,-6.126924051013,"19/09/2006"
883185314766,"ES","CADIZ","JEREZ DE LA FRONTERA","CTRA. N-IV KM 639","11408","856813103","C#1000#1000#1000#1000#1000#1000","C#2200#2200#2200#2200#2200#2200","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",36.691154839818,-6.155686998673,"10/10/2008"
883185311370,"ES","CADIZ","JEREZ DE LA FRONTERA","MARÍA ANTONIA DE JESÚS TIRADO, 8","11401","956325588","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",36.682614759037,-6.130519241734,"23/05/2002"
883185311936,"ES","CADIZ","JEREZ DE LA FRONTERA","PROLONGACIÓN C/ PIZARRO, S/N","11403","956180277","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",36.696068588076,-6.142762798777,"04/09/2003"
883185314304,"ES","CADIZ","LA LÍNEA DE LA CONCEPCIÓN","AVDA. CARTAGENA, 52","11300","956644574","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",36.176954114883,-5.339425771828,"29/03/2007"
883185312906,"ES","CADIZ","LA LÍNEA DE LA CONCEPCIÓN","C/ CLAVEL, 26","11300","956763891","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","N",36.163393952325,-5.347924553541,"10/10/2002"
883185311824,"ES","CADIZ","LA LÍNEA DE LA CONCEPCIÓN","C/ DEL ROCÍO, S/N","11300","956761747","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",36.166021535032,-5.357577119729,"28/08/2003"
883185314780,"ES","CADIZ","LOS BARRIOS","AVDA. DEL TERCER CENTENARIO, 18","11370","956621643","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",36.180170720532,-5.491781575394,"21/05/2010"
883185314886,"ES","CADIZ","LOS BARRIOS","P.I PALMONES, S/N JUNTA DE COMPENSANCIÓN","11370","956675306","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",36.184846594252,-5.437922100525,"03/12/2010"
883185313274,"ES","CADIZ","MEDINA - SIDONIA","AVDA. DEL MAR, S/N","11170","956412066","C######","C######","15/01/23-C#22/01/23-C#24/01/23-C#29/01/23-C#05/02/23-C","S",36.46166140385,-5.929525364418,"28/11/2006"
883185313732,"ES","CADIZ","OLVERA","C/ VEREDA DE PINO, 10","11690","956120325","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",36.932725792221,-5.252795916672,"12/12/2006"
883185313398,"ES","CADIZ","PUERTO REAL","AVDA. DE PALESTINA, 1","11510","956472881","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",36.532063188241,-6.199786966934,"16/12/2004"
883185311456,"ES","CADIZ","PUERTO REAL","C/ CRUZ DE LA DEGOLLADA, 9","11510","956836344","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",36.529185629289,-6.184950753027,"30/05/2002"
883185311776,"ES","CADIZ","ROTA","AV. DE EUROPA, 36 - C/ VALDECARRETAS, 2","11520","956810735","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",36.626284551171,-6.368455131283,"10/07/2003"
883185314710,"ES","CADIZ","ROTA","AVDA. JUAN CARLOS I, S/N","11520","956847665","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",36.692019045296,-6.40689,"26/03/2010"
883185316170,"ES","CADIZ","SAN FERNANDO","C/ FERROCARRIL, S/N","11100","856032391","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",36.475725310048,-6.199932646284,"13/12/2021"
883185312826,"ES","CADIZ","SAN FERNANDO","C/ GENERAL PUJALES, 18-AV. PERY JUNQUERA","11100","956597000","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",36.46815589822,-6.20517046627,"21/09/2000"
883185313318,"ES","CADIZ","SAN FERNANDO","C/ MÉXICO, S/N","11100","956488136","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",36.450792793976,-6.216969766865,"25/10/2005"
883185312884,"ES","CADIZ","SAN FERNANDO","C/ REAL, 228","11100","956590077","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",36.456634778271,-6.208218841024,"14/12/2000"
883185311890,"ES","CADIZ","SAN FERNANDO","C/ SAN MARCOS, 185","11100","956594047","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",36.458760987949,-6.198090203705,"01/04/2004"
883185314258,"ES","CADIZ","SAN ROQUE","C/ ALMIRANTE BARCELÓ, S/N","11360","956782156","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",36.213560508122,-5.384169766865,"25/05/2007"
883185314646,"ES","CADIZ","SAN ROQUE","CTRA. N-340, 25A (EDIF.MERCADONA P-3 SS)","11360","956795988","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",36.29155,-5.30056,"31/07/2009"
883185311848,"ES","CADIZ","SANLÚCAR DE BARRAMEDA","AVDA. DE HUELVA, S/N","11540","956380677","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",36.787561042417,-6.340690203705,"25/09/2003"
883185313230,"ES","CADIZ","SANLÚCAR DE BARRAMEDA","C/ NAO CONCEPCIÓN, S/N","11540","956382150","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",36.778445601699,-6.360716794968,"24/02/2005"
883185313036,"ES","CADIZ","SANLÚCAR DE BARRAMEDA","C/ SEVILLA, 2","11540","956384945","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",36.776759072933,-6.346122652779,"09/03/2000"
883185314598,"ES","CADIZ","TARIFA","C/ LA LÍNEA DE LA CONCEPCIÓN, S/N","11380","956682974","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",36.024599360601,-5.6113172295,"31/07/2008"
883185311368,"ES","CADIZ","UBRIQUE","PASEO DE LA ESPERANZA, 20","11600","956463789","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",36.677950639683,-5.447216066132,"08/04/2003"
883185314700,"ES","CADIZ","VILLAMARTÍN","C/ DE LAS MONTAÑAS, S/N","11650","956730832","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",36.853917499232,-5.633078601189,"09/10/2009"
883185315622,"ES","CANTABRIA","CABEZÓN DE LA SAL","POL. LAS NAVAS, 1","39500","942648050","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",43.311586580005,-4.250341543655,"25/09/2014"
883185316222,"ES","CANTABRIA","CAMARGO","C/ ENRIQUE GRAN, 4","39609","942060925","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",43.425300035065,-3.839597779871,"30/11/2020"
883185314718,"ES","CANTABRIA","CAMARGO","POL. IND. LA ESPRILLA, 1","39609","942395484","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",43.439383059225,-3.891885822012,"07/04/2016"
883185314666,"ES","CANTABRIA","EL ASTILLERO","C/ RÍA DE SOLÍA, 7","39610","942559358","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",43.394532438713,-3.820942157078,"30/11/2010"
883185315136,"ES","CANTABRIA","LAREDO","C/ WENCESLAO LÓPEZ ALBO, 15","39770","942648255","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",43.399119402546,-3.440885128975,"18/07/2013"
883185314124,"ES","CANTABRIA","REINOSA","AVDA. CANTABRIA, 80","39200","942752773","C#####C#","C#####C#","15/01/23-C#20/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C","S",43.005965760211,-4.129177406082,"11/07/2006"
883185315472,"ES","CANTABRIA","SANTANDER","AVDA. JOSÉ GUTIÉRREZ SOLANA, 18","39011","942395501","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",43.46067,-3.83731,"26/08/2014"
883185313524,"ES","CANTABRIA","SANTANDER","C/ CASTILLA, 71","39009","942215341","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",43.4542584124,-3.821115656414,"03/11/2005"
883185315268,"ES","CANTABRIA","SANTANDER","C/ JOSÉ PUEYO, S/N","39012","942395500","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",43.481500776082,-3.80027912055,"29/04/2014"
883185313198,"ES","CANTABRIA","SANTANDER","C/ JULIO JAURENA, 4","39011","942325098","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",43.45759,-3.85724,"24/11/2005"
883185314516,"ES","CANTABRIA","TORRELAVEGA","AVDA. BILBAO, 101","39300","942884743","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",43.343176633349,-4.028729828033,"27/11/2008"
883185314998,"ES","CANTABRIA","TORRELAVEGA","AVDA. DE OVIEDO, 3","39300","942648630","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",43.354027609173,-4.065733847885,"04/12/2013"
883185316294,"ES","CASTELLON","ALMASSORA","AVDA. CASTELLÓN, 192","12550","964183011","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",39.9545383,-0.0580564,"30/11/2020"
883185312268,"ES","CASTELLON","BENICARLÓ","AVDA. PAPA LUNA, 8 - C/ DEL 9 D'OCTUBRE","12580","964475562","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",40.411975915517,0.427091487103,"02/07/1991"
883185312928,"ES","CASTELLON","BENICARLÓ","C/ MESTRE SERRANO, 22","12580","964475773","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",40.420914560298,0.425253148479,"27/02/2003"
883185312728,"ES","CASTELLON","BENICÀSSIM/BENICASIM","AVDA. CASTELLÓN, 33 - C/ ALBENIZ, 2","12560","964303817","C##C####","C##C####","15/01/23-C#17/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C","S",40.052325291168,0.05950364418,"15/01/2002"
883185314048,"ES","CASTELLON","BENICÀSSIM/BENICASIM","GRAN AVENIDA JAUME I, 10","12560","964304063","C##C####","C##C####","15/01/23-C#17/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C","S",40.056389253809,0.074470895226,"31/05/2006"
883185315954,"ES","CASTELLON","BORRIANA/BURRIANA","C/ CAMÍ D'ONDA, 20 - C/ INDUSTRIA, 2","12530","964334726","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#03/02/23-C#05/02/23-C","S",39.891557970362,-0.086974246033,"29/09/2017"
883185314638,"ES","CASTELLON","BORRIANA/BURRIANA","C/ CARDENAL VTE. ENRIQUE Y TARANCÓN, 1","12530","964513380","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#03/02/23-C#05/02/23-C","S",39.885238369788,-0.074668397484,"25/03/2009"
883185312428,"ES","CASTELLON","CASTELLON","AVDA. CAPUCHINOS, S/N","12004","964260476","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",39.992053001587,-0.033396851521,"25/11/1995"
883185314502,"ES","CASTELLON","CASTELLON","AVDA. CASALDUCH, 59","12005","964248050","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",39.97645,-0.04226,"15/05/2008"
883185313272,"ES","CASTELLON","CASTELLON","AVDA. FERRANDIS SALVADOR, 1","12100","964283864","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",39.976669125038,0.016847140218,"15/10/2003"
883185312630,"ES","CASTELLON","CASTELLON","AVDA. VALENCIA, 75 - AVDA. ALMASSORA, 62","12005","964248210","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",39.974932657633,-0.047873906746,"10/12/1998"
883185316028,"ES","CASTELLON","CASTELLON","AVDA.ENRIQUE GIMENO, 101","12006","964325220","C#1000#1000#1000#1000#1000#1000","C#2200#2200#2200#2200#2200#2200","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",39.974365064638,-0.060853542389,"29/11/2018"
883185312120,"ES","CASTELLON","CASTELLON","C/ CARCAGENTE, 20","12005","964222139","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",39.980638341813,-0.032559271164,"26/01/1988"
883185311828,"ES","CASTELLON","CASTELLON","C/ COLUMBRETES, 20","12003","964236927","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",39.990376557198,-0.026036152115,"01/10/2003"
883185313028,"ES","CASTELLON","CASTELLON","C/ HERRERO, 17 - C/ JOVER, 19","12002","964222878","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",39.981556939955,-0.039372041664,"19/12/2000"
883185313454,"ES","CASTELLON","CASTELLON","C/ HONORI GARCÍA GARCÍA, 28","12006","964730997","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",39.990984349323,-0.065420900803,"23/03/2006"
883185316202,"ES","CASTELLON","CASTELLON","C/ TORRALBA DEL PINAR, 2","12003","964182229","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",39.98253001816,-0.021900547746,"15/06/2020"
883185315994,"ES","CASTELLON","CASTELLON","PASEO MORELLA, 8 - AV. CARDENAL COSTA, 7","12004","964417330","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",39.989775230905,-0.046497083602,"18/03/2019"
883185312634,"ES","CASTELLON","CASTELLON","PLAZA PADRE JOFRE, 22","12006","964246785","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",39.983781227496,-0.048265364418,"06/05/1999"
883185311704,"ES","CASTELLON","L'ALCORA","C/ POETA ERNESTO NEBOT, 1","12110","964363084","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",40.070344773939,-0.215789300594,"18/12/2003"
883185312270,"ES","CASTELLON","LA VALL D'UIXO","AVDA. CORAZÓN DE JESÚS, 13","12600","964692092","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",39.823190050052,-0.230614519014,"25/03/1997"
883185316122,"ES","CASTELLON","LA VALL D'UIXO","AVDA. DE EUROPA, S/N","12600","964182228","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",39.815043122224,-0.22992771468,"06/07/2020"
883185314150,"ES","CASTELLON","MONCOFA","AVDA. RAMÓN Y CAJAL, 49 - C/ ONDA, 11","12593","964580632","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",39.80613406361,-0.141429008598,"15/05/2008"
883185312582,"ES","CASTELLON","NULES","AVDA. DIAGONAL, S/N - C/ BETXI","12520","964674812","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",39.84926,-0.16061,"17/06/1999"
883185316248,"ES","CASTELLON","ONDA","AVDA. DE LA CONSTITUCIÓ, 192","12200","964325608","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",39.96858106213,-0.250232893332,"09/12/2019"
883185314260,"ES","CASTELLON","ORPESA/OROPESA DEL MAR","AVDA. CENTRAL, 11 - C/ DEL VAIXELL, 13","12594","964314276","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",40.116885889085,0.150289796295,"28/06/2007"
883185314962,"ES","CASTELLON","PENÍSCOLA/PEÑÍSCOLA","CTRA. VIEJA BENICARLÓ-PEÑÍSCOLA CV-1401","12598","964482256","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",40.370284180268,0.394123381615,"01/04/2011"
883185312434,"ES","CASTELLON","SEGORBE","C/ DOCTOR VELÁZQUEZ, 7","12400","964713260","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",39.849088602312,-0.487538483467,"26/09/1996"
883185312674,"ES","CASTELLON","VILA-REAL","AVDA. PÍO XII, 73 - C/ PONIENTE, 54","12540","964539000","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",39.931395370886,-0.106930610976,"06/08/1998"
883185315518,"ES","CASTELLON","VILA-REAL","CAMINO TRAVESSA, 2 - AVDA. GRECIA","12540","964325237","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",39.94483563534,-0.089768542328,"25/11/2013"
883185315948,"ES","CASTELLON","VILA-REAL","CTRA. DE ONDA, 9","12540","964333105","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",39.942071617303,-0.109483355295,"22/06/2017"
883185316360,"ES","CASTELLON","VINARÓS","C/ VIEJO DE ROSELL, 2B","12500","964186395","C#####C#","C#####C#","15/01/23-C#20/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C","S",40.482070176877,0.472748924637,"21/03/2022"
883185312292,"ES","CASTELLON","VINARÓS","PASEO DE JUAN RIBERA, 25","12500","964400521","C#####C#","C#####C#","15/01/23-C#20/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C","S",40.474638837169,0.475781602516,"15/10/1991"
883185316050,"ES","CEUTA","CEUTA","AVDA. ESPAÑA, 30","51001","956771147","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",35.890653555307,-5.322797091055,"21/12/2018"
883185315834,"ES","CEUTA","CEUTA","C/ CABRERIZAS BAJAS, S/N","51003","956771665","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",35.880853369524,-5.33547561262,"13/09/2018"
883185316210,"ES","CIUDAD REAL","ALCÁZAR DE SAN JUAN","C/ TOMÁS TAPIA, S/N - C/ BAILÉN, 28","13600","926736506","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",39.39102234099,-3.214598462704,"18/11/2019"
883185311238,"ES","CIUDAD REAL","ALCÁZAR DE SAN JUAN","C/ VELÁZQUEZ, 7-9-11","13600","926543367","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",39.3925,-3.203621661377,"06/11/2001"
883185312894,"ES","CIUDAD REAL","ALMAGRO","C/ EJIDO DE CALATRAVA, 30-32","13270","926861661","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",38.888929823294,-3.706064971871,"13/07/2000"
883185313202,"ES","CIUDAD REAL","CAMPO DE CRIPTANA","C/SARA MONTIEL, 12 - C/MATADERO VIEJO,17","13610","926561223","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",39.402874611751,-3.128102186508,"18/09/2003"
883185313092,"ES","CIUDAD REAL","CIUDAD REAL","C/ INMACULADA CONCEPCIÓN, 8","13003","926223783","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",38.989126172208,-3.923647521496,"19/12/2001"
883185313408,"ES","CIUDAD REAL","CIUDAD REAL","C/ JOSÉ CASTILLEJO, S/N","13005","926274405","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",38.996111993511,-3.925539565468,"29/11/2005"
883185312346,"ES","CIUDAD REAL","CIUDAD REAL","C/ LA PALOMA, 4","13001","926252782","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",38.985369238253,-3.927136076066,"24/03/1994"
883185312166,"ES","CIUDAD REAL","CIUDAD REAL","C/ OLIVO, 32","13002","926210512","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",38.982882559501,-3.932595042992,"27/07/1988"
883185312626,"ES","CIUDAD REAL","CIUDAD REAL","C/ REAL, 26 -28","13002","926226823","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",38.987695053933,-3.932469474869,"02/12/1999"
883185314732,"ES","CIUDAD REAL","CIUDAD REAL","C/ SANTA CRUZ DE MUDELA, 4","13005","926207352","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",38.969497585436,-3.928301806221,"15/10/2009"
883185316400,"ES","CIUDAD REAL","DAIMIEL","C/ MADARA, 1","13250","926050200","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",39.07288,-3.60184,"14/12/2020"
883185316396,"ES","CIUDAD REAL","LA SOLANA","AVDA. DE LA CONSTITUCIÓN, 149","13240","926051310","C######","C######","15/01/23-C#22/01/23-C#23/01/23-C#29/01/23-C#05/02/23-C","S",38.937938213705,-3.232883747221,"16/05/2022"
883185316464,"ES","CIUDAD REAL","MANZANARES","CTRA. DE LA SOLANA, 46","13200","926208102","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",38.997271692779,-3.362704192313,"22/11/2021"
883185313350,"ES","CIUDAD REAL","MIGUELTURRA","PLAZA SAN ANTÓN, 8 - C/ ASPA, 2","13170","926242220","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",38.967320691283,-3.893063091927,"19/07/2005"
883185312326,"ES","CIUDAD REAL","PUERTOLLANO","AVDA. PRIMERO DE MAYO, S/N","13500","926426045","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",38.686435074476,-4.10302317791,"26/11/1992"
883185312904,"ES","CIUDAD REAL","PUERTOLLANO","C/ ASDRÚBAL, S/N - C/ COLONIA, 56","13500","926413643","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",38.682519062113,-4.108034955854,"03/04/2001"
883185315988,"ES","CIUDAD REAL","PUERTOLLANO","CTRA. DE ARGAMASILLA N44 PARCELA 14","13500","926733626","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",38.703130441211,-4.100729376444,"11/12/2017"
883185312168,"ES","CIUDAD REAL","PUERTOLLANO","PASEO SAN GREGORIO, 63","13500","926430353","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",38.690564172924,-4.108924635582,"02/12/1988"
883185316152,"ES","CIUDAD REAL","SOCUÉLLAMOS","C/ EL BONILLO, S/N","13630","926328154","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",39.282500693543,-2.787195566865,"19/07/2021"
883185312984,"ES","CIUDAD REAL","TOMELLOSO","AVDA. JUAN CARLOS I, S/N","13700","926514264","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",39.15486,-3.00766,"05/10/2000"
883185312340,"ES","CIUDAD REAL","TOMELLOSO","PASADIZO TOLEDO, 1","13700","926505826","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",39.156741932155,-3.023644894686,"22/07/1993"
883185313662,"ES","CIUDAD REAL","VALDEPEÑAS","C/ NUESTRA SEÑORA DE LLANOS, S/N","13300","926311212","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",38.769320763777,-3.394044231705,"15/11/2005"
883185312324,"ES","CIUDAD REAL","VALDEPEÑAS","C/ SEIS DE JUNIO, 64","13300","926312127","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",38.759244253121,-3.38801953373,"21/04/1994"
883185316472,"ES","CIUDAD REAL","VILLARRUBIA DE LOS OJOS","C/ VALENCIA, 2","13670","926051300","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",39.220825057981,-3.611092983398,"22/11/2021"
883185311978,"ES","CORDOBA","AGUILAR DE LA FRONTERA","C/ MIGUEL COSANO, S/N -C/ ALONSO AGUILAR","14920","957688215","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",37.51225959814,-4.651126537018,"03/08/2004"
883185313076,"ES","CORDOBA","BAENA","AVDA. CERVANTES, 33","14850","957692477","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",37.61645,-4.32004,"31/01/2002"
883185316094,"ES","CORDOBA","CABRA","AVDA. FUENTE DEL RIO, 22","14940","957192275","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",37.469562539894,-4.434569969975,"03/11/2020"
883185314220,"ES","CORDOBA","CÓRDOBA","AVDA. DE LA ARRUZAFA, 46","14012","957400814","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",37.906139256757,-4.796718309193,"06/11/2007"
883185315786,"ES","CORDOBA","CÓRDOBA","AVDA. MANOLETE, S/N","14005","957731829","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",37.877683763524,-4.801110115414,"16/11/2015"
883185314690,"ES","CORDOBA","CÓRDOBA","AVDA. PROFESOR ARNOLD J. TOYNBEE, S/N","14007","957731350","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",37.90058380706,-4.76859956316,"21/10/2011"
883185311710,"ES","CORDOBA","CÓRDOBA","C/ DIEGO SERRANO, 12","14005","957236638","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",37.885100806021,-4.791421109123,"29/09/2005"
883185316500,"ES","CORDOBA","CÓRDOBA","C/ ISLA DE TABARCA, 39","14005","957194887","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",37.884659535438,-4.804024401852,"27/06/2022"
883185316566,"ES","CORDOBA","CÓRDOBA","C/ LIBERTADOR ANDRÉS DE SANTA CRUZ, S/N","14013","957195861","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",37.859257573555,-4.787322306638,"28/11/2022"
